,Time,Temp(f),Humidity,Wind Speed,Condition
3761,2002-06-06 17:00:00,88.0,0.46,8.0,0.0
3762,2002-06-06 18:00:00,86.0,0.48,7.0,0.0
3763,2002-06-06 19:00:00,85.0,0.51,3.0,0.0
3764,2002-06-06 20:00:00,83.0,0.55,3.0,0.0
3765,2002-06-06 21:00:00,82.0,0.56,5.0,0.0
3766,2002-06-06 22:00:00,81.0,0.61,5.0,0.0
3767,2002-06-06 23:00:00,80.0,0.64,3.0,0.0
3768,2002-06-07 00:00:00,79.0,0.67,5.0,0.0
3769,2002-06-07 01:00:00,78.0,0.69,5.0,0.0
3770,2002-06-07 02:00:00,77.0,0.74,3.0,0.0
3771,2002-06-07 03:00:00,75.0,0.79,3.0,0.0
3772,2002-06-07 04:00:00,75.0,0.79,3.0,0.0
3773,2002-06-07 05:00:00,75.0,0.79,0.0,0.0
3774,2002-06-07 06:00:00,76.0,0.77,5.0,0.0
3775,2002-06-07 07:00:00,79.0,0.72,3.0,0.0
3776,2002-06-07 08:00:00,82.0,0.67,3.0,0.0
3777,2002-06-07 09:00:00,85.0,0.61,5.0,0.0
3778,2002-06-07 10:00:00,87.0,0.57,5.0,0.0
3779,2002-06-07 11:00:00,91.0,0.5,5.0,0.0
3780,2002-06-07 12:00:00,91.0,0.49,3.0,0.0
3781,2002-06-07 13:00:00,95.0,0.4,9.0,0.0
3782,2002-06-07 14:00:00,94.0,0.38,8.0,0.0
3784,2002-06-07 16:00:00,77.5,0.85,8.5,0.0
3785,2002-06-07 17:00:00,79.0,0.82,3.0,0.0
3786,2002-06-07 18:00:00,79.0,0.74,3.0,0.0
3787,2002-06-07 19:00:00,78.0,0.79,7.0,0.0
3788,2002-06-07 20:00:00,78.0,0.79,3.0,0.0
3828,2002-06-09 12:00:00,91.0,0.54,14.0,0.0
3829,2002-06-09 13:00:00,89.0,0.57,7.0,0.0
3830,2002-06-09 14:00:00,88.0,0.59,12.0,0.0
3831,2002-06-09 15:00:00,89.0,0.55,13.0,0.0
3832,2002-06-09 16:00:00,91.0,0.5,14.0,0.0
3833,2002-06-09 17:00:00,91.0,0.49,9.0,0.0
3834,2002-06-09 18:00:00,88.0,0.52,12.0,0.0
3835,2002-06-09 19:00:00,86.0,0.55,13.0,0.0
3836,2002-06-09 20:00:00,84.0,0.61,12.0,0.0
3837,2002-06-09 21:00:00,82.0,0.67,10.0,0.0
3838,2002-06-09 22:00:00,80.0,0.74,7.0,0.0
3839,2002-06-09 23:00:00,79.0,0.82,8.0,0.0
3840,2002-06-10 00:00:00,78.0,0.82,10.0,0.0
3841,2002-06-10 01:00:00,78.0,0.82,9.0,0.0
3842,2002-06-10 02:00:00,77.0,0.85,9.0,0.0
3843,2002-06-10 03:00:00,77.0,0.85,9.0,0.0
3844,2002-06-10 04:00:00,77.0,0.85,9.0,0.0
3845,2002-06-10 05:00:00,77.0,0.88,9.0,0.0
3846,2002-06-10 06:00:00,78.0,0.85,8.0,0.0
3847,2002-06-10 07:00:00,80.0,0.79,10.0,0.0
3848,2002-06-10 08:00:00,81.0,0.74,10.0,0.0
3849,2002-06-10 09:00:00,87.0,0.59,15.0,0.0
3850,2002-06-10 10:00:00,89.0,0.52,10.0,0.0
3851,2002-06-10 11:00:00,91.0,0.49,13.0,0.0
3852,2002-06-10 12:00:00,94.0,0.44,10.0,0.0
3853,2002-06-10 13:00:00,93.0,0.42,9.0,0.0
3854,2002-06-10 14:00:00,96.0,0.4,9.0,0.0
3855,2002-06-10 15:00:00,95.0,0.39,9.0,0.0
3856,2002-06-10 16:00:00,95.0,0.37,12.0,0.0
3857,2002-06-10 17:00:00,93.0,0.41,13.0,0.0
3858,2002-06-10 18:00:00,91.0,0.44,14.0,0.0
3859,2002-06-10 19:00:00,88.0,0.52,8.0,0.0
3860,2002-06-10 20:00:00,86.0,0.57,8.0,0.0
3861,2002-06-10 21:00:00,83.0,0.67,10.0,0.0
3862,2002-06-10 22:00:00,81.0,0.74,8.0,0.0
3863,2002-06-10 23:00:00,80.0,0.76,9.0,0.0
3864,2002-06-11 00:00:00,79.0,0.82,13.0,0.0
3865,2002-06-11 01:00:00,78.0,0.85,10.0,0.0
3866,2002-06-11 02:00:00,77.0,0.88,8.0,0.0
3867,2002-06-11 03:00:00,77.0,0.88,7.0,0.0
3868,2002-06-11 04:00:00,76.0,0.91,6.0,0.0
3869,2002-06-11 05:00:00,76.0,0.91,6.0,0.0
3870,2002-06-11 06:00:00,77.0,0.88,5.0,0.0
3871,2002-06-11 07:00:00,81.0,0.77,9.0,0.0
3872,2002-06-11 08:00:00,84.0,0.7,12.0,0.0
3873,2002-06-11 09:00:00,84.0,0.65,8.0,0.0
3874,2002-06-11 10:00:00,90.0,0.52,12.0,0.0
3875,2002-06-11 11:00:00,92.0,0.49,10.0,0.0
3876,2002-06-11 12:00:00,95.0,0.41,7.0,0.0
3877,2002-06-11 13:00:00,96.0,0.39,7.0,0.0
3878,2002-06-11 14:00:00,97.0,0.36,8.0,0.0
3879,2002-06-11 15:00:00,97.0,0.37,6.0,0.0
3880,2002-06-11 16:00:00,93.0,0.42,9.0,0.0
3881,2002-06-11 17:00:00,94.0,0.44,8.0,0.0
3882,2002-06-11 18:00:00,92.0,0.47,7.0,0.0
3883,2002-06-11 19:00:00,88.0,0.55,10.0,0.0
3884,2002-06-11 20:00:00,86.0,0.61,12.0,0.0
3885,2002-06-11 21:00:00,84.0,0.67,12.0,0.0
3886,2002-06-11 22:00:00,82.0,0.72,9.0,0.0
3888,2002-06-12 00:00:00,79.5,0.8049999999999999,8.5,0.0
3889,2002-06-12 01:00:00,78.0,0.85,8.0,0.0
3890,2002-06-12 02:00:00,78.0,0.85,7.0,0.0
3891,2002-06-12 03:00:00,77.0,0.88,8.0,0.0
3892,2002-06-12 04:00:00,77.0,0.88,6.0,0.0
3893,2002-06-12 05:00:00,76.0,0.91,6.0,0.0
3894,2002-06-12 06:00:00,77.0,0.88,6.0,0.0
3895,2002-06-12 07:00:00,80.0,0.79,6.0,0.0
3897,2002-06-12 09:00:00,84.5,0.65,7.0,0.0
3923,2002-06-13 11:00:00,93.0,0.46,8.0,0.0
3924,2002-06-13 12:00:00,92.0,0.43,6.0,0.0
3925,2002-06-13 13:00:00,93.0,0.42,7.0,0.0
3926,2002-06-13 14:00:00,95.0,0.39,5.0,0.0
3928,2002-06-13 16:00:00,94.0,0.37,9.0,0.0
3933,2002-06-13 21:00:00,85.0,0.53,5.0,0.0
3934,2002-06-13 22:00:00,83.0,0.57,0.0,0.0
3935,2002-06-13 23:00:00,82.0,0.63,5.0,0.0
3936,2002-06-14 00:00:00,81.0,0.69,0.0,0.0
3937,2002-06-14 01:00:00,79.0,0.74,0.0,0.0
3938,2002-06-14 02:00:00,78.0,0.79,0.0,0.0
3940,2002-06-14 04:00:00,76.0,0.82,3.0,0.0
3941,2002-06-14 05:00:00,74.0,0.79,5.0,0.0
3942,2002-06-14 06:00:00,75.0,0.76,9.0,0.0
3943,2002-06-14 07:00:00,78.0,0.71,6.0,0.0
3944,2002-06-14 08:00:00,81.0,0.67,6.0,0.0
3945,2002-06-14 09:00:00,85.0,0.59,5.0,0.0
3946,2002-06-14 10:00:00,88.0,0.54,7.0,0.0
3947,2002-06-14 11:00:00,91.0,0.49,7.0,0.0
3948,2002-06-14 12:00:00,93.0,0.42,6.0,0.0
3949,2002-06-14 13:00:00,94.0,0.41,8.0,0.0
3950,2002-06-14 14:00:00,96.0,0.37,9.0,0.0
3951,2002-06-14 15:00:00,94.0,0.4,7.0,0.0
3952,2002-06-14 16:00:00,94.0,0.37,8.0,0.0
3953,2002-06-14 17:00:00,92.0,0.38,8.0,0.0
3954,2002-06-14 18:00:00,89.0,0.41,9.0,0.0
3955,2002-06-14 19:00:00,87.0,0.43,6.0,0.0
3956,2002-06-14 20:00:00,85.0,0.48,6.0,0.0
3957,2002-06-14 21:00:00,83.0,0.53,6.0,0.0
3958,2002-06-14 22:00:00,81.0,0.57,5.0,0.0
3959,2002-06-14 23:00:00,80.0,0.54,5.0,0.0
3960,2002-06-15 00:00:00,80.0,0.52,5.0,0.0
3961,2002-06-15 01:00:00,79.0,0.52,6.0,0.0
3962,2002-06-15 02:00:00,77.0,0.52,7.0,0.0
3963,2002-06-15 03:00:00,75.0,0.58,5.0,0.0
3964,2002-06-15 04:00:00,74.0,0.6,0.0,0.0
3965,2002-06-15 05:00:00,73.0,0.62,3.0,0.0
3966,2002-06-15 06:00:00,74.0,0.57,5.0,0.0
3967,2002-06-15 07:00:00,77.0,0.5,7.0,0.0
3968,2002-06-15 08:00:00,79.0,0.45,7.0,0.0
3969,2002-06-15 09:00:00,84.0,0.37,10.0,0.0
3970,2002-06-15 10:00:00,86.0,0.37,6.0,0.0
3971,2002-06-15 11:00:00,79.0,0.52,12.0,0.0
3974,2002-06-15 14:00:00,89.0,0.38,8.0,0.0
3975,2002-06-15 15:00:00,88.0,0.38,7.0,0.0
3976,2002-06-15 16:00:00,87.0,0.4,8.0,0.0
3977,2002-06-15 17:00:00,86.0,0.42,6.0,0.0
3978,2002-06-15 18:00:00,85.0,0.42,8.0,0.0
3979,2002-06-15 19:00:00,83.0,0.44,6.0,0.0
3981,2002-06-15 21:00:00,81.0,0.72,7.0,0.0
3982,2002-06-15 22:00:00,80.0,0.79,10.0,0.0
3983,2002-06-15 23:00:00,79.0,0.85,8.0,0.0
3984,2002-06-16 00:00:00,78.0,0.87,8.0,0.0
3985,2002-06-16 01:00:00,78.0,0.85,10.0,0.0
3987,2002-06-16 03:00:00,66.75,0.9299999999999999,11.75,0.0
3988,2002-06-16 04:00:00,66.5,0.985,5.0,0.0
3989,2002-06-16 05:00:00,66.0,0.9879999999999999,4.4,0.0
3990,2002-06-16 06:00:00,66.0,0.9533333333333333,7.333333333333333,0.0
3991,2002-06-16 07:00:00,67.0,0.97,8.0,0.0
3992,2002-06-16 08:00:00,71.0,0.87,13.0,0.0
3993,2002-06-16 09:00:00,79.0,0.69,6.0,0.0
3994,2002-06-16 10:00:00,82.0,0.58,9.0,0.0
3995,2002-06-16 11:00:00,83.0,0.57,8.0,0.0
3996,2002-06-16 12:00:00,83.0,0.55,10.0,0.0
3997,2002-06-16 13:00:00,85.0,0.51,10.0,0.0
3998,2002-06-16 14:00:00,86.0,0.49,8.0,0.0
3999,2002-06-16 15:00:00,86.0,0.48,10.0,0.0
4000,2002-06-16 16:00:00,87.0,0.45,7.0,0.0
4001,2002-06-16 17:00:00,85.0,0.5,7.0,0.0
4002,2002-06-16 18:00:00,82.0,0.55,7.0,0.0
4003,2002-06-16 19:00:00,80.0,0.56,8.0,0.0
4004,2002-06-16 20:00:00,78.0,0.62,3.0,0.0
4005,2002-06-16 21:00:00,76.0,0.67,5.0,0.0
4006,2002-06-16 22:00:00,75.0,0.69,3.0,0.0
4007,2002-06-16 23:00:00,74.0,0.71,3.0,0.0
4008,2002-06-17 00:00:00,73.0,0.74,0.0,0.0
4009,2002-06-17 01:00:00,72.0,0.76,0.0,0.0
4011,2002-06-17 03:00:00,70.0,0.82,7.0,0.0
4012,2002-06-17 04:00:00,70.0,0.79,5.0,0.0
4013,2002-06-17 05:00:00,69.0,0.81,0.0,0.0
4014,2002-06-17 06:00:00,71.0,0.79,0.0,0.0
4015,2002-06-17 07:00:00,75.0,0.62,0.0,0.0
4016,2002-06-17 08:00:00,79.0,0.5,0.0,0.0
4017,2002-06-17 09:00:00,81.0,0.44,6.0,0.0
4018,2002-06-17 10:00:00,83.0,0.41,0.0,0.0
4019,2002-06-17 11:00:00,86.0,0.37,7.0,0.0
4020,2002-06-17 12:00:00,87.0,0.37,5.0,0.0
4021,2002-06-17 13:00:00,88.0,0.36,0.0,0.0
4022,2002-06-17 14:00:00,90.0,0.34,3.0,0.0
4023,2002-06-17 15:00:00,90.0,0.34,7.0,0.0
4024,2002-06-17 16:00:00,88.0,0.36,5.0,0.0
4025,2002-06-17 17:00:00,87.0,0.37,6.0,0.0
4026,2002-06-17 18:00:00,84.0,0.41,8.0,0.0
4027,2002-06-17 19:00:00,81.0,0.47,5.0,0.0
4028,2002-06-17 20:00:00,79.0,0.5,3.0,0.0
4029,2002-06-17 21:00:00,78.0,0.52,5.0,0.0
4030,2002-06-17 22:00:00,76.0,0.56,6.0,0.0
4031,2002-06-17 23:00:00,76.0,0.58,6.0,0.0
4032,2002-06-18 00:00:00,75.0,0.6,5.0,0.0
4033,2002-06-18 01:00:00,73.0,0.66,0.0,0.0
4034,2002-06-18 02:00:00,70.0,0.76,0.0,0.0
4035,2002-06-18 03:00:00,69.0,0.78,0.0,0.0
4036,2002-06-18 04:00:00,67.0,0.84,0.0,0.0
4037,2002-06-18 05:00:00,66.0,0.87,0.0,0.0
4038,2002-06-18 06:00:00,68.0,0.87,0.0,0.0
4039,2002-06-18 07:00:00,75.0,0.74,0.0,0.0
4040,2002-06-18 08:00:00,81.0,0.65,3.0,0.0
4042,2002-06-18 10:00:00,85.0,0.53,6.0,0.0
4049,2002-06-18 17:00:00,89.0,0.36,9.0,0.0
4050,2002-06-18 18:00:00,87.0,0.42,9.0,0.0
4051,2002-06-18 19:00:00,85.0,0.45,6.0,0.0
4052,2002-06-18 20:00:00,83.0,0.49,7.0,0.0
4053,2002-06-18 21:00:00,81.0,0.51,7.0,0.0
4054,2002-06-18 22:00:00,79.0,0.54,5.0,0.0
4055,2002-06-18 23:00:00,77.0,0.64,6.0,0.0
4056,2002-06-19 00:00:00,76.0,0.74,6.0,0.0
4057,2002-06-19 01:00:00,75.0,0.79,7.0,0.0
4058,2002-06-19 02:00:00,74.0,0.85,5.0,0.0
4059,2002-06-19 03:00:00,73.0,0.87,0.0,0.0
4060,2002-06-19 04:00:00,72.0,0.87,0.0,0.0
4061,2002-06-19 05:00:00,72.0,0.91,3.0,0.0
4062,2002-06-19 06:00:00,73.0,0.87,5.0,0.0
4063,2002-06-19 07:00:00,77.0,0.79,5.0,0.0
4064,2002-06-19 08:00:00,80.0,0.71,5.0,0.0
4065,2002-06-19 09:00:00,84.0,0.63,7.0,0.0
4070,2002-06-19 14:00:00,95.0,0.36,7.0,0.0
4092,2002-06-20 12:00:00,89.0,0.52,8.0,0.0
4093,2002-06-20 13:00:00,90.0,0.5,10.0,0.0
4094,2002-06-20 14:00:00,90.0,0.5,8.0,0.0
4095,2002-06-20 15:00:00,83.0,0.59,16.0,0.0
4096,2002-06-20 16:00:00,87.0,0.53,8.0,0.0
4097,2002-06-20 17:00:00,88.0,0.52,12.0,0.0
4099,2002-06-20 19:00:00,84.0,0.65,7.0,0.0
4100,2002-06-20 20:00:00,82.0,0.69,7.0,0.0
4101,2002-06-20 21:00:00,80.0,0.76,5.0,0.0
4102,2002-06-20 22:00:00,80.0,0.74,6.0,0.0
4103,2002-06-20 23:00:00,78.0,0.79,6.0,0.0
4107,2002-06-21 03:00:00,75.0,0.88,3.0,0.0
4108,2002-06-21 04:00:00,75.0,0.88,5.0,0.0
4111,2002-06-21 07:00:00,78.0,0.85,0.0,0.0
4112,2002-06-21 08:00:00,82.0,0.72,6.0,0.0
4113,2002-06-21 09:00:00,84.0,0.63,3.0,0.0
4114,2002-06-21 10:00:00,87.0,0.55,7.0,0.0
4115,2002-06-21 11:00:00,90.0,0.45,9.0,0.0
4116,2002-06-21 12:00:00,92.0,0.4,6.0,0.0
4117,2002-06-21 13:00:00,92.0,0.4,7.0,0.0
4119,2002-06-21 15:00:00,94.0,0.35,6.0,0.0
4120,2002-06-21 16:00:00,93.0,0.36,5.0,0.0
4121,2002-06-21 17:00:00,91.0,0.39,9.0,0.0
4122,2002-06-21 18:00:00,90.0,0.39,6.0,0.0
4123,2002-06-21 19:00:00,85.0,0.57,9.0,0.0
4124,2002-06-21 20:00:00,84.0,0.59,7.0,0.0
4125,2002-06-21 21:00:00,82.0,0.6,6.0,0.0
4126,2002-06-21 22:00:00,80.0,0.64,6.0,0.0
4127,2002-06-21 23:00:00,79.0,0.69,6.0,0.0
4128,2002-06-22 00:00:00,78.0,0.71,3.0,0.0
4129,2002-06-22 01:00:00,77.0,0.77,3.0,0.0
4130,2002-06-22 02:00:00,76.0,0.79,5.0,0.0
4131,2002-06-22 03:00:00,75.0,0.82,0.0,0.0
4132,2002-06-22 04:00:00,74.0,0.85,0.0,0.0
4133,2002-06-22 05:00:00,74.0,0.85,0.0,0.0
4134,2002-06-22 06:00:00,76.0,0.82,0.0,0.0
4136,2002-06-22 08:00:00,83.0,0.61,3.0,0.0
4137,2002-06-22 09:00:00,86.0,0.53,6.0,0.0
4138,2002-06-22 10:00:00,87.0,0.51,8.0,0.0
4139,2002-06-22 11:00:00,89.0,0.48,8.0,0.0
4140,2002-06-22 12:00:00,92.0,0.43,8.0,0.0
4141,2002-06-22 13:00:00,89.0,0.42,3.0,0.0
4142,2002-06-22 14:00:00,93.0,0.34,9.0,0.0
4143,2002-06-22 15:00:00,93.0,0.32,7.0,0.0
4144,2002-06-22 16:00:00,92.0,0.3,7.0,0.0
4145,2002-06-22 17:00:00,91.0,0.32,8.0,0.0
4146,2002-06-22 18:00:00,88.0,0.34,6.0,0.0
4147,2002-06-22 19:00:00,85.0,0.36,3.0,0.0
4148,2002-06-22 20:00:00,82.0,0.4,5.0,0.0
4149,2002-06-22 21:00:00,80.0,0.42,5.0,0.0
4150,2002-06-22 22:00:00,79.0,0.44,5.0,0.0
4151,2002-06-22 23:00:00,75.0,0.54,0.0,0.0
4152,2002-06-23 00:00:00,72.0,0.61,0.0,0.0
4153,2002-06-23 01:00:00,71.0,0.66,0.0,0.0
4190,2002-06-24 14:00:00,95.0,0.29,3.0,0.0
4191,2002-06-24 15:00:00,94.0,0.3,0.0,0.0
4192,2002-06-24 16:00:00,95.0,0.3,0.0,0.0
4193,2002-06-24 17:00:00,93.0,0.32,3.0,0.0
4194,2002-06-24 18:00:00,90.0,0.37,8.0,0.0
4208,2002-06-25 08:00:00,81.0,0.69,0.0,0.0
4209,2002-06-25 09:00:00,85.0,0.61,3.0,0.0
4210,2002-06-25 10:00:00,90.0,0.5,6.0,0.0
4211,2002-06-25 11:00:00,92.0,0.44,3.0,0.0
4212,2002-06-25 12:00:00,93.0,0.38,0.0,0.0
4213,2002-06-25 13:00:00,93.0,0.4,3.0,0.0
4214,2002-06-25 14:00:00,96.0,0.32,3.0,0.0
4215,2002-06-25 15:00:00,85.0,0.53,13.0,0.0
4231,2002-06-26 07:00:00,78.0,0.82,5.0,0.0
4232,2002-06-26 08:00:00,82.0,0.72,5.0,0.0
4233,2002-06-26 09:00:00,85.0,0.63,6.0,0.0
4234,2002-06-26 10:00:00,88.0,0.55,0.0,0.0
4235,2002-06-26 11:00:00,92.0,0.47,3.0,0.0
4236,2002-06-26 12:00:00,92.0,0.46,6.0,0.0
4237,2002-06-26 13:00:00,94.0,0.41,6.0,0.0
4238,2002-06-26 14:00:00,95.0,0.41,8.0,0.0
4239,2002-06-26 15:00:00,95.0,0.4,6.0,0.0
4240,2002-06-26 16:00:00,95.0,0.39,0.0,0.0
4241,2002-06-26 17:00:00,93.0,0.41,12.0,0.0
4242,2002-06-26 18:00:00,83.0,0.59,16.0,0.0
4243,2002-06-26 19:00:00,76.0,0.76,10.0,0.0
4254,2002-06-27 06:00:00,70.0,0.9,0.0,0.0
4255,2002-06-27 07:00:00,74.0,0.79,0.0,0.0
4256,2002-06-27 08:00:00,77.0,0.77,6.0,0.0
4257,2002-06-27 09:00:00,81.0,0.65,6.0,0.0
4258,2002-06-27 10:00:00,81.0,0.67,7.0,0.0
4259,2002-06-27 11:00:00,87.0,0.57,8.0,0.0
4260,2002-06-27 12:00:00,88.0,0.52,8.0,0.0
4261,2002-06-27 13:00:00,90.0,0.47,8.0,0.0
4262,2002-06-27 14:00:00,91.0,0.44,8.0,0.0
4263,2002-06-27 15:00:00,91.0,0.44,9.0,0.0
4264,2002-06-27 16:00:00,88.0,0.57,13.0,0.0
4265,2002-06-27 17:00:00,85.0,0.63,6.0,0.0
4266,2002-06-27 18:00:00,84.0,0.61,8.0,0.0
4267,2002-06-27 19:00:00,82.0,0.67,5.0,0.0
4268,2002-06-27 20:00:00,81.0,0.72,5.0,0.0
4269,2002-06-27 21:00:00,80.0,0.74,0.0,0.0
4270,2002-06-27 22:00:00,78.0,0.82,3.0,0.0
4278,2002-06-28 06:00:00,76.0,0.82,0.0,0.0
4279,2002-06-28 07:00:00,79.0,0.77,0.0,0.0
4280,2002-06-28 08:00:00,81.0,0.74,3.0,0.0
4281,2002-06-28 09:00:00,85.0,0.63,5.0,0.0
4283,2002-06-28 11:00:00,90.0,0.52,7.0,0.0
4285,2002-06-28 13:00:00,91.0,0.47,8.0,0.0
4286,2002-06-28 14:00:00,84.0,0.67,15.0,0.0
4288,2002-06-28 16:00:00,81.0,0.74,7.0,0.0
4289,2002-06-28 17:00:00,81.0,0.72,8.0,0.0
4290,2002-06-28 18:00:00,80.0,0.76,8.0,0.0
4291,2002-06-28 19:00:00,79.0,0.82,5.0,0.0
4292,2002-06-28 20:00:00,78.0,0.82,9.0,0.0
4293,2002-06-28 21:00:00,78.0,0.85,9.0,0.0
4294,2002-06-28 22:00:00,77.0,0.88,7.0,0.0
4295,2002-06-28 23:00:00,76.0,0.91,6.0,0.0
4297,2002-06-29 01:00:00,76.0,0.85,5.0,0.0
4298,2002-06-29 02:00:00,76.0,0.88,0.0,0.0
4299,2002-06-29 03:00:00,75.0,0.9,3.0,0.0
4301,2002-06-29 05:00:00,75.0,0.9,5.0,0.0
4303,2002-06-29 07:00:00,75.5,0.905,5.5,0.0
4304,2002-06-29 08:00:00,77.0,0.88,7.0,0.0
4305,2002-06-29 09:00:00,77.0,0.94,6.0,0.0
4306,2002-06-29 10:00:00,79.0,0.85,7.0,0.0
4307,2002-06-29 11:00:00,79.0,0.79,8.0,0.0
4308,2002-06-29 12:00:00,80.0,0.71,9.0,0.0
4309,2002-06-29 13:00:00,79.0,0.77,13.0,0.0
4310,2002-06-29 14:00:00,76.0,0.88,10.0,0.0
4311,2002-06-29 15:00:00,74.0,0.94,10.0,0.0
4312,2002-06-29 16:00:00,73.0,0.94,13.0,0.0
4313,2002-06-29 17:00:00,73.0,0.94,7.0,0.0
4314,2002-06-29 18:00:00,73.0,0.94,10.5,0.0
4315,2002-06-29 19:00:00,73.0,0.94,5.0,0.0
4316,2002-06-29 20:00:00,73.0,0.96,6.0,0.0
4317,2002-06-29 21:00:00,73.0,0.96,8.0,0.0
4318,2002-06-29 22:00:00,73.0,0.95,9.0,0.0
4319,2002-06-29 23:00:00,73.0,0.94,8.0,0.0
4320,2002-06-30 00:00:00,72.0,0.9899999999999999,14.0,1.0
4321,2002-06-30 01:00:00,71.5,1.0,10.5,1.0
4322,2002-06-30 02:00:00,71.0,0.96,9.0,1.0
4323,2002-06-30 03:00:00,71.0,0.96,7.0,1.0
4324,2002-06-30 04:00:00,71.66666666666667,0.96,4.333333333333333,1.0
4325,2002-06-30 05:00:00,72.0,1.0,8.0,1.0
4326,2002-06-30 06:00:00,73.0,0.96,8.0,1.0
4327,2002-06-30 07:00:00,73.0,0.96,8.0,1.0
4328,2002-06-30 08:00:00,74.0,0.94,7.0,1.0
4329,2002-06-30 09:00:00,76.0,0.91,6.0,1.0
4330,2002-06-30 10:00:00,78.0,0.87,5.0,1.0
4331,2002-06-30 11:00:00,80.0,0.82,5.0,1.0
4332,2002-06-30 12:00:00,82.0,0.77,6.0,1.0
4333,2002-06-30 13:00:00,83.0,0.79,5.0,1.0
4334,2002-06-30 14:00:00,76.0,0.94,4.5,1.0
4335,2002-06-30 15:00:00,75.0,0.88,0.0,1.0
4336,2002-06-30 16:00:00,73.0,0.9,3.0,1.0
4338,2002-06-30 18:00:00,72.0,0.97,0.0,1.0
4346,2002-07-01 02:00:00,74.0,0.97,7.0,1.0
4347,2002-07-01 03:00:00,74.0,1.0,6.0,1.0
4348,2002-07-01 04:00:00,75.0,0.96,6.0,1.0
4349,2002-07-01 05:00:00,75.0,0.96,7.0,1.0
4350,2002-07-01 06:00:00,75.0,0.96,5.0,1.0
4351,2002-07-01 07:00:00,75.0,0.96,7.0,1.0
4352,2002-07-01 08:00:00,76.0,0.97,5.0,1.0
4353,2002-07-01 09:00:00,76.0,0.97,7.0,1.0
4354,2002-07-01 10:00:00,74.0,0.97,5.0,1.0
4355,2002-07-01 11:00:00,73.5,0.985,4.5,1.0
4356,2002-07-01 12:00:00,71.33333333333333,0.9700000000000001,2.0,1.0
4358,2002-07-01 14:00:00,73.5,0.94,6.0,1.0
4359,2002-07-01 15:00:00,72.0,0.94,3.0,1.0
4360,2002-07-01 16:00:00,72.0,0.97,0.0,1.0
4361,2002-07-01 17:00:00,73.5,0.97,1.5,1.0
4362,2002-07-01 18:00:00,74.0,0.97,3.0,1.0
4363,2002-07-01 19:00:00,73.0,0.96,5.0,1.0
4364,2002-07-01 20:00:00,73.0,0.96,3.0,1.0
4365,2002-07-01 21:00:00,73.5,0.955,2.5,1.0
4366,2002-07-01 22:00:00,74.0,0.97,5.0,1.0
4367,2002-07-01 23:00:00,74.0,0.97,5.0,1.0
4368,2002-07-02 00:00:00,74.0,0.97,5.0,1.0
4369,2002-07-02 01:00:00,75.0,0.96,7.0,1.0
4370,2002-07-02 02:00:00,75.0,0.96,6.0,1.0
4371,2002-07-02 03:00:00,75.0,0.96,8.0,1.0
4372,2002-07-02 04:00:00,75.0,0.96,7.0,1.0
4373,2002-07-02 05:00:00,75.0,0.96,7.0,1.0
4374,2002-07-02 06:00:00,69.0,0.96,7.0,1.0
4375,2002-07-02 07:00:00,70.0,0.97,5.0,1.0
4376,2002-07-02 08:00:00,70.0,0.994,3.8,1.0
4377,2002-07-02 09:00:00,71.0,0.96,5.0,1.0
4378,2002-07-02 10:00:00,73.0,0.96,6.0,1.0
4379,2002-07-02 11:00:00,72.0,1.0,3.0,1.0
4380,2002-07-02 12:00:00,72.25,0.985,7.75,1.0
4381,2002-07-02 13:00:00,73.0,0.95,7.0,1.0
4382,2002-07-02 14:00:00,75.0,0.94,9.0,1.0
4383,2002-07-02 15:00:00,75.0,0.94,7.0,1.0
4384,2002-07-02 16:00:00,76.0,0.85,0.0,1.0
4385,2002-07-02 17:00:00,75.0,0.9,0.0,1.0
4386,2002-07-02 18:00:00,74.0,0.94,0.0,1.0
4387,2002-07-02 19:00:00,73.0,0.94,0.0,1.0
4388,2002-07-02 20:00:00,73.0,0.94,7.0,1.0
4389,2002-07-02 21:00:00,73.0,0.96,6.0,1.0
4390,2002-07-02 22:00:00,73.0,0.96,5.0,1.0
4391,2002-07-02 23:00:00,74.0,0.97,5.0,1.0
4392,2002-07-03 00:00:00,74.0,0.97,5.0,0.0
4393,2002-07-03 01:00:00,75.0,0.96,7.0,0.0
4394,2002-07-03 02:00:00,75.0,0.96,7.0,0.0
4395,2002-07-03 03:00:00,75.0,0.96,8.0,0.0
4396,2002-07-03 04:00:00,76.0,0.94,9.0,0.0
4397,2002-07-03 05:00:00,76.0,0.97,8.0,0.0
4398,2002-07-03 06:00:00,77.0,0.94,10.0,0.0
4399,2002-07-03 07:00:00,77.0,0.94,12.0,0.0
4400,2002-07-03 08:00:00,79.0,0.88,12.0,0.0
4401,2002-07-03 09:00:00,72.0,0.94,8.5,0.0
4402,2002-07-03 10:00:00,73.0,0.94,5.0,0.0
4403,2002-07-03 11:00:00,81.0,0.77,3.0,0.0
4404,2002-07-03 12:00:00,87.0,0.55,10.0,0.0
4405,2002-07-03 13:00:00,88.0,0.52,10.0,0.0
4406,2002-07-03 14:00:00,89.0,0.48,10.0,0.0
4407,2002-07-03 15:00:00,88.0,0.5,12.0,0.0
4408,2002-07-03 16:00:00,88.0,0.48,10.0,0.0
4409,2002-07-03 17:00:00,86.0,0.51,12.0,0.0
